"You have %s sent message total";"Toplam %s mesaj gönderdin";"Toplam %s mesaj gönderdin"
"Delete Selected";"Seçilenleri Sil"
"Between %1$s and %2$s";"%1$s ve %2$s arasında"
"Delete";"Sil"
"delete";"sil"
"Send Reply";"Yanıtla"
"You and %s";"Sen ve %s "
"You";"Sen"
"Start typing to filter...";"Filtrelemek için yazmaya başlayın..."
"Start typing...";"Alıcı adını yazmaya başlayın..."
"Start typing a name...";"Bir isim yazmaya başlayın..."
"Privacy Settings";"Gizlilik Tercihleri"
"Blocked Members";"Engellenen Üyeler"
"All Registered Members";"Tüm Kayıtlı Üyeler"
"Profile Privacy";"Profil Gizliliği"
"Adding a person to your block list makes your profile (and all of your other content) unviewable to them. Any connections you have to the blocked person will be canceled. To add someone to your block list, visit that person's profile page.";"Bir kişiyi engellemek profilinizi ve paylaştığınız tüm içeriği o kişi için görünmez yapar. Bu kişi ile aranızdaki tüm bağlantılar iptal edilir. Bir kişiyi engellemek istiyorsanız profil sayfasına gidin ve engelleme bağlantısına tıklayın."
"Do not display me in searches, browsing members, or the ""Online Members"" list.";"Beni aramalarda, üyeler sayfasında ya da ""Çevrim İçi Üyeler"" listesinde gösterme."
"Who can view your profile?";"Profilinizi kimler görebilir?"
"Profile Posting Privacy";"Profil Paylaşımı Gizliliği"
"Who can post on your profile?";"Profilinizde kimler paylaşım yapabilir?"
"Recent Activity Privacy";"Zaman Tüneli Gizliliği"
"Which of the following things do you want to have published about you in the recent activity feed? Note that changing this setting will only affect future news feed items.";"Zaman tünelinde sizin hakkınızda aşağıdakilerden hangilerinin yayınlanmasını istiyorsunuz? Unutmayın, bu tercihi değiştirmek sadece ilerideki zaman tüneli paylaşımları için geçerlidir."
"Available Networks";"Mevcut Ağlar"
"Only My Networks";"Sadece Katıldığım Ağlar"
"My Networks";"Katıldığın Ağlar"
"You belong to %s network.";"%s ağa katıldın";"%s ağa katıldın"
"There are currently no avaliable networks to join.";"Şu anda katılabileceğin bir ağ bulunmuyor."
"The plan you are currently subscribed to is: %1$s";"Mevcut üyelik paketin: %1$s"
"You are currently paying: %1$s";"Bu üyelik paketinin ücreti: %1$s "
"If you would like to change your subscription, please select an option below.";"Eğer üyelik paketini değiştirmek istersen, aşağıdakilerden birisini seçebilirsin."
"Change Plan";"Üyelik Paketini Değiştir"
"Notification Settings";"Duyuru Tercihleri"
"Advanced Activity Feeds / Wall Plugin";"Gelişmiş Zaman Tüneli"
"Which of the these do you want to receive email alerts about?";"Aşağıdaki duyurulardan hangisi için e-posta almak istiyorsun?"
"Old Password";"Eski Şifre"
"Old password did not match";"Eski şifre doğru değil"
"New Password";"Yeni Şifre"
"New Password (again)";"Yeni Şifre (Tekrar)"
"Confirm New Password";"Yeni Şifreyi Onayla"
"Yes, Delete My Account";"Evet, Üyelik Hesabımı Sil"
"Are you sure you want to delete your account? Any content you've uploaded in the past will be permanently deleted. You will be immediately signed out and will no longer be able to sign in with this account.";"Üyelikten ayrılmak istediğinden emin misin? Geçmişte yaptığın tüm paylaşımlar silinecek. Anında çıkış yapacak ve bir daha bu hesabı kullanarak giriş yapamayacaksın."
"%d new update is available - click this to show it.";"%d yeni bildirim var - görmek için buraya tıkla.";"%d yeni bildirim var - görmek için buraya tıkla."
"Cancel Friend Request";"Arkadaşlık İsteğini Geri Al"
"%s likes this";"%s bunu beğendi";"%s bunu beğendi"
"%s person likes this";"%s kişi bunu beğendi";"%s kişi bunu beğendi"
"%s other likes this.";"%s kişi daha bunu beğendi.";"%s kişi daha bunu beğendi."
"%s friend likes this";"%s arkadaşın bunu beğendi";"%s arkadaşın bunu beğendi"
"%s likes this.";"%s bunu beğendi.";"%s bunu beğendi."
"%s PERSON_LIKE_THIS";"%s Kişi Bunu Beğendi"
"Loading...";"Yükleniyor..."
" Loading...";"Yükleniyor..."
"Loading ...";"Yükleniyor..."
"Delete Comment?";"Yorum Silinsin mi?"
"Delete Comment";"Yorumu Sil"
"Post a comment...";"Yorum yap..."
"Mark All Read";"Tümünü Okundu İşaretle"
"{item:$subject} likes your {item:$object:$label}.";"{item:$subject} sizin {item:$object:$label}unuzu beğendi."
"Albums Home";"Albümler Ana Sayfası"
"Browse Albums";"Albümleri Gez"
"Search Albums";"Albümlerde Ara"
"Search Albums:";"Albümlerde Ara:"
"Locations";"Konumlar"
"Albums Pinboard";"Albüm Panosu"
"My Albums";"Albümlerin"
"ACTIVITY_TYPE_COMMENT_ALBUM";"Birisi albümlerinden birisine yorum yaptığında."
"ACTIVITY_TYPE_LIKE_ALBUM";"Birisi albümlerinden birini beğendiğinde."
"Most Popular Albums";"En Popüler Albümler"
"Most Popular Photos";"En Popüler Fotoğraflar"
"Recent Videos";"Yeni Videolar"
"Recent";"Yeni"
"Recently Created";"Yeni Oluşturulan"
"Recently Updated";"Yeni Güncellenen"
"Recent Photos";"Yeni Fotoğraflar"
"Most Recent";"En Yeni"
"Recent Albums";"Yeni Albümler"
"Recent Signups";"Yeni Üyeler"
"Random";"Rastgele"
"Featured Albums";"Seçilmiş Albümler"
"Featured Photos";"Seçilmiş Fotoğraflar"
"Featured";"Seçilmiş"
"Make Featured Photo";"Seçilmiş Fotoğraf Yap"
"Add a Photo as Featured";"Seçilmiş Fotoğraf Olarak Ekle"
"No photos have been featured.";"Seçilmiş fotoğraf yok."
"Make Featured";"Seçilmiş Yap"
"Make Un-featured";"Seçilmiş Yapma"
"Featured Photos Slideshow";"Seçilmiş Fotoğraflar Slayt Gösterisi"
"Most Commented";"En Çok Yorumlanan"
"Most Commented Photos";"En Çok Yorumlanan Fotoğraflar"
"Most Commented Albums";"En Çok Yorumlanan Albümler"
"Most Viewed";"En Çok Bakılan"
"Most Viewed Photos";"En Çok Bakılan Fotoğraflar"
"Most Liked";"En Beğenilen"
"Most Liked Photos";"En Beğenilen Fotoğraflar"
"Most Liked Albums";"En Beğenilen Albümler"
"Most Liked Items";"En Beğenilen Öğeler"
"Most Liked Items (Popular Content)";"En Beğenilen Öğeler (Popüler İçerik)"
"Most Liked Items Limit";"En Beğenilen Öğeler Limiti"
"Explore Albums »";"Albümleri Keşfet »"
"Video Categories";"Video Kategorileri"
"There are currently no categories.";"Şu anda hiçbir kategori yok."
"Categories";"Kategoriler"
"Album Categories";"Albüm Kategorileri"
"Most Rated Albums";"En Çok Oy Alan Albümler"
"Most Rated";"En Çok Oy Alan"
"No albums have been created yet.";"Henüz hiçbir albüm oluşturulmadı."
"%1$sClick here%2$s to add an album!";"Albüm oluşturmak için %1$sburaya%2$s tıklayın! "
"Popular Photos";"Popüler Fotoğraflar"
"ITEM_TYPE_ALBUM_PHOTO";"Albüm Fotoğrafları"
"Profile Photos";"Profil Fotoğrafları"
"Event Photos";"Etkinlik Fotoğrafları"
"Upload Photos";"Fotoğraf Yükle"
"View All Photos";"Tüm Fotoğrafları Gör"
"ITEM_TYPE_EVENT_PHOTO";"Etkinlik Fotoğrafları"
"Event Profile Photos";"Etkinlik Profili Fotoğrafları"
"Wall Photos";"Zaman Tüneli Fotoğrafları"
"Liked Photos";"Beğenilen Fotoğraflar"
"By %1$s";"Sahibi %1$s "
" by %1$s";"sahibi %1$s "
"By %s";"Sahibi %s"
"by %s";"sahibi %s"
"%s album found.";"%s albüm bulundu.";"%s albüm bulundu."
"Most Popular";"En Popüler"
"Name / Keyword";"İsim / Anahtar Kelime"
"Everyone\'s Albums";"Tüm Albümler"
"Only My Friends\' Albums";"Sadece Arkadaşlarımın Albümleri"
"Browse By";"Sıralama"
"Browse By:";"Sıralama:"
"Location";"Adres"
"Edit Location";"Konumu Düzenle"
"Save Location";"Konumu Kaydet"
"Location...";"Konum..."
"Location: ";"Konum:"
"Add a Location to Your Photos";"Fotoğraflarınıza Konum Ekleyin"
"Please enter the valid location!";"Lütfen geçerli bir konum girin!"
"Location:";"Konum:"
"Enter the location:";"Konum bilgisini girin:"
"Detect my current location";"Bulunduğum konumu tespit et"
"Within Kilometers";"Kilometre İçinde"
"approximately %s kilometers";"yaklaşık %s kilometre"
"City";"Şehir"
"(address, city, state or country)";"(adres, şehir, bölge ya da ülke) "
"Ethnicity";"Etnik Köken"
"Street";"Cadde"
"State";"Eyalet"
"Country";"Ülke"
"Category";"Kategori"
"Sub-Category";"Alt Kategori"
"Subcategory";"Alt Kategori"
"View";"Bak"
"Everyone's Albums";"Tüm Albümler"
"Everyone's Groups";"Tüm Gruplar"
"Only My Friends' Groups";"Sadece Arkadaşlarımın Grupları"
"Only My Friends' Albums";"Sadece Arkadaşlarımın Albümleri"
"Nobody has created an album with that criteria.";"Kimse bu kriterlere uyan bir albüm oluşturmadı."
"Be the first to %1$spost%2$s one!";"İlk %1$spaylaşan%2$s siz olun!"
"Be the first to %1$screate%2$s one!";"İlk %1$soluşturan%2$s siz olun!"
"Nothing has been posted here yet - be the first!";"Burada hiçbirşey paylaşılmadı - ilk siz paylaşın!"
"Most Photos";"En Çok Fotoğraf İçeren"
"Alphabetical (A-Z)";"Alfabetik (A-Z)"
"Alphabetical (Z-A)";"Alfabetik (Z-A)"
"'%value%' has not only alphabetic and digit characters";"Lütfen sadece alfabetik karakterler ve sayılar girin"
"'%value%' has not only alphabetic characters";"Lütfen sadece alfabetik karakterler ve sayılar girin"
"Kilometer";"Kilometre";"Kilometre"
"Choose photos on your computer to add to this album.";"Bu albüme eklemek için bilgisayarından fotoğraflar seç."
"Choose photos on your computer to add to this album. (2MB maximum)";"Bu albüme eklemek için bilgisayarından fotoğraflar seç. (en fazla 2MB)"
"Choose Album";"Albüm Seç"
"Create A New Album";"Yeni Bir Albüm Oluştur"
"Please specify an album title";"Lütfen bir albüm başlığı yaz"
"Album Title";"Albüm Başlığı"
"Album Description";"Albüm Açıklaması"
"Tags (Keywords)";"Etiketler (Anahtar Kelimeler)"
"Just Me";"Sadece Ben"
"Separate tags with commas.";"Etiketleri virgülle ayırın."
"Comment Privacy";"Yorum Gizliliği"
"Who may see this album?";"Bu albümü kimler görebilir?"
"Tagging";"Etiketleme"
"Who may post comments on this album?";"Bu albüme kimler yorum yapabilir?"
"Who may tag photos in this album?";"Bu albümdeki fotoğrafları kimler etiketleyebilir?"
"Show this album in search results";"Arama sonuçlarında bu albümü göster"
"_STORAGE_UPLOAD_DESCRIPTION";"Bilgisayarından bir ya da daha fazla fotoğraf eklemek için ""Fotoğraf Ekle"" bağlantısına tıkla. Fotoğrafların seçildikten sonra hemen yüklenmeye başlayacaktır. Yükleme bittiğinde hemen altta belirecek olan bağlantıya tıklayarak fotoğrafları albüme kaydedebilirsin."
"No photos have been uploaded yet.";"Henüz hiç fotoğraf yüklenmemiş."
"No photos have been uploaded to this event yet.";"Bu etkinliğe henüz hiç fotoğraf yüklenmemiş."
"%1$sClick here%2$s to add photos!";"Fotoğraf eklemek için %1$sburaya%2$s tıkla! "
"Updated about %1s";"Güncelleme zamanı %1s "
"Updated about %1$s";"Günceleme zamanı %1$s "
"Category:";"Kategori:"
"%s comment";"%s yorum";"%s yorum"
"View all %s comment";"Tüm %s yorumu gör";"Tüm %s yorumu gör"
"Post Comment";"Yorum Yap"
"Unlike This";"Beğenmekten Vazgeç"
"Like This";"Beğen"
"%s PEOPLE_LIKE_THIS";"%s Kişi Bunu Beğendi"
"like this.";"beğendi."
"You and %s like this.";"Sen ve %s bunu beğendiniz."
"Click to unlike this update";"Beğenmekten vazgeçmek için tıklayın."
"Clike to like this update";"Beğenmek için tıklayın."
"Friends Who Like This";"Bunu Beğenen Arkadaşların"
"Manage Photos";"Fotoğrafları Düzenle"
"Edit";"Düzenle"
"Delete Album";"Albümü Sil"
"Delete Album Category?";"Albüm Kategorisi Silinsin mi?"
"%s rating";"%s oy";"%s oy"
" ratings";"oy"
"ratings";"oy"
"User Ratings";"Üye Oyları"
"Make Profile Photo";"Profil Fotoğrafı Yap"
"Title";"Başlık"
"Edit this caption";"Açıklamayı düzenle"
"Add a caption";"Açıklama ekle"
"Caption";"Açıklama"
"Delete Photo";"Fotoğrafı Sil"
"Delete Photo Album?";"Fotoğraf Albümü Silinsin mi?"
"Set as Album Main Photo";"Albüm Kapak Fotoğrafı Yap"
"Make Album Main Photo";"Albüm Kapak Fotoğrafı Yap"
"Do you want to make this photo main photo of album?";"Bu fotoğrafı albüm kapak fotoğrafı yapmak istiyor musun?"
"Main Photo";"Kapak Fotoğrafı"
"Get Link";"Bağlantı Adresini Al"
"Share via Badge";"Banner Olarak Paylaş"
"What";"Ne"
"What\'s New";"Neler Yeni"
"Where";"Adres"
"(Enter keywords or Album name)";"(Anahtar kelime ya da Albüm ismi yazın)"
"%s like";"%s beğenme";"%s beğenme"
"Advanced search";"Gelişmiş arama"
"Large Map";"Büyük Harita"
"Small Map";"Küçük Harita"
"Pin It";"Çivile"
"%s view";"%s görüntüleme";"%s görüntüleme"
"Select your Location";"Konumunuzu Seçin"
"World";"Tüm Dünya"
"Change My Location";"Konumumu Değiştir"
"change my location";"konumumu değiştir"
"All Category";"Tüm Kategoriler"
"All Categories";"Tüm Kategoriler"
"Share Album";"Albümü Paylaş"
"You can use this link to share this photo album with anyone, even if they don't have an account on this website. Anyone with the link will be able to see your photo album.";"Bu bağlantı adresini kullanarak albümünü herkesle paylaşabilirsin, hatta bu sitenin üyesi olmasalar bile. Bu bağlantıyı alan herkes albümünü görebilir."
"Send in message";"Site içi mesaj gönder"
"Send Invites";"Davetleri Gönder"
"Okay";"Tamam"
"  'Copyright &copy";"%s' => '&copy"
"Eg: Fairview Park, Berkeley, CA";"Örneğin: Gezi Parkı, Taksim, İstanbul"
"Edit your location below, then click ""Save Location"" to save album location.";"Albüm konumunu kaydetmek için konumunuzu aşağı yazın ve ""Konumu Kaydet"" tuşuna basın."
"Edit your location below, then click ""Save Location"" to photo location.";"Fotoğraf konumunu kaydetmek için konumunuzu aşağı yazın ve ""Konumu Kaydet"" tuşuna basın."
"Album location has been modified successfully.";"Albüm konumu başarıyla değiştirildi."
"Remove my location.";"Konumumu sil."
"Change Location";"Konumu Değiştir"
"click to rate";"oy vermek için tıkla"
"Edit Album Settings";"Albüm Bilgilerini Değiştir"
"Are you sure you want to delete this album?";"Albümü silmek istediğine emin misin?"
"Overall Progress ({total})";"Toplam İlerleme ({total}) "
"File Progress";"Dosya İlerlemesi"
"Clear List";"Listeyi Sil"
"Remove";"Sil"
"Move to";"Buraya Taşı"
"Move To Other Album";"Diğer Albüme Taşı"
"Download";"İndir"
"download";"indir"
"Share";"Paylaş"
"Share Photo";"Fotoğrafı Paylaş"
"Share This Event";"Etkinliği Paylaş"
"%s shares";"%s paylaşım"
"Shared with %s";"%s ile Paylaşıldı"
"shared";"paylaşıldı"
"%s share";"%s paylaşım";"%s paylaşım"
"Tag This Photo";"Bu Fotoğrafı Etiketle"
"Go to Photo";"Fotoğrafa Git"
"Comments";"Yorumlar"
"Show Comments";"Yorumları Göster"
"Options";"Seçenekler"
"Tell a friend";"Arkadaşına Bahset"
"Please fill the form given below and send it to your friends. Through this you can let them know about this Photo.";"Lütfen bu formu doldur ve arkadaşlarına gönder. Böylece bu fotoğraftan haberi olmasını sağlayabilirsin."
"Your Email *";"E-Posta Adresin *"
"To *";"Arkadaşının E-Posta Adresi *"
"Thought you would be interested in this.";"Bunun ilgini çekebileceğini düşündüm."
"You can send a personal note in the mail.";"E-Posta içinde özel bir not yazabilirsin."
"Separate multiple addresses with commas.";"Birden fazla arkadaşına göndermek için virgülle ayır."
"Message *";"Mesaj *"
"less";"az"
"Rotate Right";"Sağa Döndür"
"Rotate Left";"Sola Döndür"
"Flip Horizontal";"Yatay Çevir"
"Flip Vertical";"Dikey Çevir"
"Type a tag or select a name from the list.";"Bir etiket yaz ya da listeden isim seç."
"Photo %1$s of %2$s";" Fotoğraf %1$s / %2$s "
"Photo %1$s of %2$s in %3$s";"%3$s Albümünde Fotoğraf %1$s / %2$s"
"Added";"Eklendi"
"Added %1$s";"%1$s Eklendi"
"Open Photo Viewer";"Fotoğraf Göstericide Aç"
"Tell a Friend";"Arkadaşına Bahset"
"Previous";"Önceki"
"&#171; Previous";" &#171; Önceki"
"Previous Page";"Önceki Sayfa"
"Next";"Sonraki"
"Next &#187;";"Sonraki &#187;"
"View All";"Tümünü Gör"
"View all albums";"Tüm albümleri gör"
"View All Albums";"Tüm Albümleri Gör"
"Taken at:";"Konum:"
"Taken at %1$s";"Konum %1$s "
"Tags";"Etiketler"
"There are no photos in this album.";"Bu albümde hiç fotoğraf yok."
"Tags:";"Etiketler:"
"{item:$subject} has commented on your {item:$object:$label}.";"{item:$subject}, {item:$object:$label}ınıza yorum yaptı. "
"{item:$subject} has commented on a {item:$object:$label} you commented on.";"{item:$subject} yorum yaptığınız {item:$object:$label}a yorum yaptı."
"{item:$subject} has commented on a {item:$object:$label} you liked.";"{item:$subject} beğendiğiniz {item:$object:$label}a yorum yaptı."
"{item:$subject} has added a new profile photo.";"{item:$subject} yeni bir profil fotoğrafı ekledi."
"NETWORK_VIEWS_SCRIPTS_ADMINMANAGE_INDEX_DESCRIPTION";"Networks are generally used for determining what members see in the ""what's new"" feed, letting members associate with each other based on common profile information (without needing to be friends directly), and serving advertisements to specific groups of members. Each member can join one or more networks if you allow them to, and their networks will be shown on their profile. If you decide to have networks, be sure that they relate to your community's theme. For example, if your community has members from various countries, you can create a network for each country. If you want your members to see recent posts from other people in their networks (even if they're not yet friends with each other), you can adjust that setting %s. "
"EVENT_FORM_ADMIN_LEVEL_CONTENTHTML_DESCRIPTION";" If you have disabled HTML in posts but want to allow specific tags, you can enter them below (separated by commas). If you have enabled HTML in posts, this setting will have no effect. Example: b, img, a, embed, font "
"Yes, members can use HTML in their posts.";" Yes, members can use HTML in their posts. "
"No, strip HTML from posts.";"No, strip HTML from posts. "
"Invalid credentials supplied";"Girdiğiniz bilgiler geçerli değil. Lütfen e-posta ve şifreni kontrol edip tekrar deneyin."
"Emoticons (Users will see an “Insert Emoticons�? icon in the updates posting box and will be able to insert attractive Emoticons / Smileys in their posts. If enabled, this will be available in all locations of the status box.)";"Emoticons (Users will see an “Insert Emoticons�? icon in the updates posting box and will be able to insert attractive Emoticons / Smileys in their posts. If enabled, this will be available in all locations of the status box.) "
"VIDEO_FORM_ADMIN_GLOBAL_VIDEOPERMISSION_DESCRIPTION";"Select whether or not you want to let the public (visitors that are not logged-in) to view the following sections of your social network. In some cases (such as Profiles, Blogs, and Albums), if you have given them the option, your users will be able to make their pages private even though you have made them publically viewable here. For more permissions settings, please visit the General Settings page."
"This will run and show the output of ""ffmpeg -formats"". Please see this page for more info.";"This will run and show the output of ""ffmpeg -formats"". Please see this page for more info."
"Select a start date and end date below.This photo will be displayed as ""Photo of the Day"" for this duration.If more than one photos of the day are found for a date then randomly one will be displayed.";"Select a start date and end date below.This photo will be displayed as ""Photo of the Day"" for this duration.If more than one photos of the day are found for a date then randomly one will be displayed."
"CORE_VIEWS_SCRIPTS_ADMINPLUGINS_DESCRIPTION";"Plugins can extend and enhance many aspects of your social network. They often add new features for members, making your community more attractive and interactive. They can also give you more control over how your social network operates. If you've recently purchased a new plugin, you can install it by clicking the ""Add New Plugin"" link below."
"Your community has more than one language pack installed. Please select the language pack you want to edit right now.";"Your community has more than one language pack installed. Please select the language pack you want to edit right now."
"CORE_FORM_ADMIN_SETTINGS_PERFORMANCE_LIFETIME_DESCRIPTION";"This determines how long the system will keep cached data before reloading it from the database server. A shorter cache lifetime causes greater database server CPU usage, however the data will be more current. We recommend starting off with 60-120 seconds."
